เส้นทางต้นทาง,สถานีต้นทาง,เส้นทางปลายทาง,สถานีปลายทาง,ค่าโดยสารหน่วยบาท
สายสุขุมวิท,Udom Suk,สายสีลม,Krung Thon Buri,62
สายสุขุมวิท,Udom Suk,สายสีลม,Wongwian Yai,62
สายสุขุมวิท,Udom Suk,สายสีลม,Pho Nimit,62
สายสุขุมวิท,Udom Suk,สายสีลม,Talat Phlu,62
สายสุขุมวิท,Udom Suk,สายสีลม,Wutthakat,62
สายสุขุมวิท,Udom Suk,สายสีลม,Bang Wa,62 
สายสุขุมวิท,Bang Na,สายสุขุมวิท,Khu Khot,62
สายสุขุมวิท,Bang Na,สายสุขุมวิท,Yaek Kor Por Aor,62
สายสุขุมวิท,Bang Na,สายสุขุมวิท,Royal Thai Air Force Museum,62
สายสุขุมวิท,Bang Na,สายสุขุมวิท,Bhumibol Adulyadej Hospital,62
สายสุขุมวิท,Bang Na,สายสุขุมวิท,Saphan Mai,62
สายสุขุมวิท,Bang Na,สายสุขุมวิท,Sai Yud,62
สายสุขุมวิท,Bang Na,สายสุขุมวิท,Phahon Yothin 59,62
สายสุขุมวิท,Bang Na,สายสุขุมวิท,Wat Phra Sri Mahathat,62
สายสุขุมวิท,Bang Na,สายสุขุมวิท,11th Infantry Regiment,62
สายสุขุมวิท,Bang Na,สายสุขุมวิท,Bang Bua,62
สายสุขุมวิท,Bang Na,สายสุขุมวิท,Royal Forest Department,62
สายสุขุมวิท,Bang Na,สายสุขุมวิท,Kasetsart University,62
สายสุขุมวิท,Bang Na,สายสุขุมวิท,Sena Nikhom,62
สายสุขุมวิท,Bang Na,สายสุขุมวิท,Ratchayothin,62
สายสุขุมวิท,Bang Na,สายสุขุมวิท,Phahon Yothin 24,62
สายสุขุมวิท,Bang Na,สายสุขุมวิท,Ha Yaek Lat Phrao,62
สายสุขุมวิท,Bang Na,สายสุขุมวิท,Mo Chit,62
สายสุขุมวิท,Bang Na,สายสุขุมวิท,Saphan Khwai,62
สายสุขุมวิท,Bang Na,สายสุขุมวิท,Sena Ruam*,62
สายสุขุมวิท,Bang Na,สายสุขุมวิท,Ari,62
สายสุขุมวิท,Bang Na,สายสุขุมวิท,Sanam Pao,62
สายสุขุมวิท,Bang Na,สายสุขุมวิท,Victory Monument,62
สายสุขุมวิท,Bang Na,สายสุขุมวิท,Phaya Thai,62
สายสุขุมวิท,Bang Na,สายสุขุมวิท,Ratchathewi,62
สายสุขุมวิท,Bang Na,สายสุขุมวิท,Siam,62
สายสุขุมวิท,Bang Na,สายสุขุมวิท,Chit Lom,62
สายสุขุมวิท,Bang Na,สายสุขุมวิท,Phloen Chit,58
สายสุขุมวิท,Bang Na,สายสุขุมวิท,Nana,55
สายสุขุมวิท,Bang Na,สายสุขุมวิท,Asok,50
สายสุขุมวิท,Bang Na,สายสุขุมวิท,Phrom Phong,47
สายสุขุมวิท,Bang Na,สายสุขุมวิท,Thong Lo,43
สายสุขุมวิท,Bang Na,สายสุขุมวิท,Ekkamai,40
สายสุขุมวิท,Bang Na,สายสุขุมวิท,Phra Khanong,32
สายสุขุมวิท,Bang Na,สายสุขุมวิท,On Nut,15
สายสุขุมวิท,Bang Na,สายสุขุมวิท,Bang Chak,15
สายสุขุมวิท,Bang Na,สายสุขุมวิท,Punnawithi,15
สายสุขุมวิท,Bang Na,สายสุขุมวิท,Udom Suk,15
สายสุขุมวิท,Bang Na,สายสุขุมวิท,Bang Na,15
สายสุขุมวิท,Bang Na,สายสุขุมวิท,Bearing,15
สายสุขุมวิท,Bang Na,สายสุขุมวิท,Samrong,15
สายสุขุมวิท,Bang Na,สายสุขุมวิท,Pu Chao,15
สายสุขุมวิท,Bang Na,สายสุขุมวิท,Chang Erawan,15
สายสุขุมวิท,Bang Na,สายสุขุมวิท,Royal Thai Naval Academy,15
สายสุขุมวิท,Bang Na,สายสุขุมวิท,Pak Nam,15
สายสุขุมวิท,Bang Na,สายสุขุมวิท,Srinagarindra,15
สายสุขุมวิท,Bang Na,สายสุขุมวิท,Phraek Sa,15
สายสุขุมวิท,Bang Na,สายสุขุมวิท,Sai Luat,15
สายสุขุมวิท,Bang Na,สายสุขุมวิท,Kheha,15
สายสุขุมวิท,Bang Na,สายสีลม,National Stadium,62
สายสุขุมวิท,Bang Na,สายสีลม,Ratchadamri,62
สายสุขุมวิท,Bang Na,สายสีลม,Sala Daeng,62
สายสุขุมวิท,Bang Na,สายสีลม,Chong Nonsi,62
สายสุขุมวิท,Bang Na,สายสีลม,Saint Louis,62
สายสุขุมวิท,Bang Na,สายสีลม,Surasak,62
สายสุขุมวิท,Bang Na,สายสีลม,Saphan Taksin,62
สายสุขุมวิท,Bang Na,สายสีลม,Krung Thon Buri,62
สายสุขุมวิท,Bang Na,สายสีลม,Wongwian Yai,62
สายสุขุมวิท,Bang Na,สายสีลม,Pho Nimit,62
สายสุขุมวิท,Bang Na,สายสีลม,Talat Phlu,62
สายสุขุมวิท,Bang Na,สายสีลม,Wutthakat,62
สายสุขุมวิท,Bang Na,สายสีลม,Bang Wa,62 
สายสุขุมวิท,Bearing,สายสุขุมวิท,Khu Khot,62
สายสุขุมวิท,Bearing,สายสุขุมวิท,Yaek Kor Por Aor,62
สายสุขุมวิท,Bearing,สายสุขุมวิท,Royal Thai Air Force Museum,62
สายสุขุมวิท,Bearing,สายสุขุมวิท,Bhumibol Adulyadej Hospital,62
สายสุขุมวิท,Bearing,สายสุขุมวิท,Saphan Mai,62
สายสุขุมวิท,Bearing,สายสุขุมวิท,Sai Yud,62
สายสุขุมวิท,Bearing,สายสุขุมวิท,Phahon Yothin 59,62
สายสุขุมวิท,Bearing,สายสุขุมวิท,Wat Phra Sri Mahathat,62
สายสุขุมวิท,Bearing,สายสุขุมวิท,11th Infantry Regiment,62
สายสุขุมวิท,Bearing,สายสุขุมวิท,Bang Bua,62
สายสุขุมวิท,Bearing,สายสุขุมวิท,Royal Forest Department,62
สายสุขุมวิท,Bearing,สายสุขุมวิท,Kasetsart University,62
สายสุขุมวิท,Bearing,สายสุขุมวิท,Sena Nikhom,62
สายสุขุมวิท,Bearing,สายสุขุมวิท,Ratchayothin,62
สายสุขุมวิท,Bearing,สายสุขุมวิท,Phahon Yothin 24,62
สายสุขุมวิท,Bearing,สายสุขุมวิท,Ha Yaek Lat Phrao,62
สายสุขุมวิท,Bearing,สายสุขุมวิท,Mo Chit,62
สายสุขุมวิท,Bearing,สายสุขุมวิท,Saphan Khwai,62
สายสุขุมวิท,Bearing,สายสุขุมวิท,Sena Ruam*,62
สายสุขุมวิท,Bearing,สายสุขุมวิท,Ari,62
สายสุขุมวิท,Bearing,สายสุขุมวิท,Sanam Pao,62
สายสุขุมวิท,Bearing,สายสุขุมวิท,Victory Monument,62
สายสุขุมวิท,Bearing,สายสุขุมวิท,Phaya Thai,62
สายสุขุมวิท,Bearing,สายสุขุมวิท,Ratchathewi,62
สายสุขุมวิท,Bearing,สายสุขุมวิท,Siam,62
สายสุขุมวิท,Bearing,สายสุขุมวิท,Chit Lom,62
สายสุขุมวิท,Bearing,สายสุขุมวิท,Phloen Chit,58
สายสุขุมวิท,Bearing,สายสุขุมวิท,Nana,55
สายสุขุมวิท,Bearing,สายสุขุมวิท,Asok,50
สายสุขุมวิท,Bearing,สายสุขุมวิท,Phrom Phong,47
สายสุขุมวิท,Bearing,สายสุขุมวิท,Thong Lo,43
สายสุขุมวิท,Bearing,สายสุขุมวิท,Ekkamai,40
สายสุขุมวิท,Bearing,สายสุขุมวิท,Phra Khanong,32
สายสุขุมวิท,Bearing,สายสุขุมวิท,On Nut,15
สายสุขุมวิท,Bearing,สายสุขุมวิท,Bang Chak,15
สายสุขุมวิท,Bearing,สายสุขุมวิท,Punnawithi,15
สายสุขุมวิท,Bearing,สายสุขุมวิท,Udom Suk,15
สายสุขุมวิท,Bearing,สายสุขุมวิท,Bang Na,15
สายสุขุมวิท,Bearing,สายสุขุมวิท,Bearing,15
สายสุขุมวิท,Bearing,สายสุขุมวิท,Samrong,0
สายสุขุมวิท,Bearing,สายสุขุมวิท,Pu Chao,0
สายสุขุมวิท,Bearing,สายสุขุมวิท,Chang Erawan,0
สายสุขุมวิท,Bearing,สายสุขุมวิท,Royal Thai Naval Academy,0
สายสุขุมวิท,Bearing,สายสุขุมวิท,Pak Nam,0
สายสุขุมวิท,Bearing,สายสุขุมวิท,Srinagarindra,0
สายสุขุมวิท,Bearing,สายสุขุมวิท,Phraek Sa,0
สายสุขุมวิท,Bearing,สายสุขุมวิท,Sai Luat,0
สายสุขุมวิท,Bearing,สายสุขุมวิท,Kheha,0
สายสุขุมวิท,Bearing,สายสีลม,National Stadium,62
สายสุขุมวิท,Bearing,สายสีลม,Ratchadamri,62
สายสุขุมวิท,Bearing,สายสีลม,Sala Daeng,62
สายสุขุมวิท,Bearing,สายสีลม,Chong Nonsi,62
สายสุขุมวิท,Bearing,สายสีลม,Saint Louis,62
สายสุขุมวิท,Bearing,สายสีลม,Surasak,62
สายสุขุมวิท,Bearing,สายสีลม,Saphan Taksin,62
สายสุขุมวิท,Bearing,สายสีลม,Krung Thon Buri,62
สายสุขุมวิท,Bearing,สายสีลม,Wongwian Yai,62
สายสุขุมวิท,Bearing,สายสีลม,Pho Nimit,62
สายสุขุมวิท,Bearing,สายสีลม,Talat Phlu,62
สายสุขุมวิท,Bearing,สายสีลม,Wutthakat,62
สายสุขุมวิท,Bearing,สายสีลม,Bang Wa,62 
สายสุขุมวิท,Samrong,สายสุขุมวิท,Khu Khot,62
สายสุขุมวิท,Samrong,สายสุขุมวิท,Yaek Kor Por Aor,62
สายสุขุมวิท,Samrong,สายสุขุมวิท,Royal Thai Air Force Museum,62
